time,temp,pres
736786,3.52886129411908,184.136110588231
736786.010416667,3.55686953392261,184.022124040458
736786.020833333,3.57048476847281,183.856185914229
736786.03125,3.5820866372554,183.770099068624
736786.041666667,3.58050174091871,183.619164299203
736786.052083333,3.5817985440452,183.46816911475
736786.0625,3.57880345588223,183.290205049012
736786.072916667,3.58359477724388,183.167133833126
736786.083333333,3.58669652810777,183.000187034194
736786.09375,3.58540149754896,182.887130171564
736786.104166667,3.58789727981452,182.693211086393
736786.114583333,3.59439272022598,182.56314559548
736786.125,3.59330126715682,182.483092156859
736786.135416667,3.59729564770323,182.391100102826
736786.145833333,3.59949753607648,182.283120956245
